year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2019,6-Jun-19,4,136.997,45
2019,6-Jun-19,5,141.285,45
2019,6-Jun-19,6,176.373,48
2019,6-Jun-19,7,180.057,48
2019,6-Jun-19,8,172.471,49
2019,6-Jun-19,9,169.219,49
2019,6-Jun-19,10,155.366,48
2019,6-Jun-19,11,141.839,48
2019,6-Jun-19,12,128.343,49
2019,6-Jun-19,13,148.876,50
2019,6-Jun-19,14,151.767,49
2019,6-Jun-19,15,149.76,45
2019,6-Jun-19,16,133.474,48
2019,6-Jun-19,17,169.548,45
2019,6-Jun-19,18,224.125,43
2019,6-Jun-19,19,244.173,39
2019,6-Jun-19,20,230.347,39
2019,6-Jun-19,21,296.453,38
2019,6-Jun-19,22,451.407,43
2019,6-Jun-19,23,473.213,34
2019,6-Jun-19,24,452.498,38
2019,7-Jun-19,1,362.873,36
2019,7-Jun-19,2,301.305,29
2019,7-Jun-19,3,205.135,27
2019,7-Jun-19,4,141.292,27
2019,7-Jun-19,5,151.528,33
2019,7-Jun-19,6,142.525,32
2019,7-Jun-19,7,92.867,38
2019,7-Jun-19,8,67.764,37
2019,7-Jun-19,9,45.889,28
2019,7-Jun-19,10,15.335,21
2019,7-Jun-19,11,28.714,28
2019,7-Jun-19,12,60.555,37
2019,7-Jun-19,13,97.25,38
2019,7-Jun-19,14,116.175,38
2019,7-Jun-19,15,179.456,41
2019,7-Jun-19,16,231.03,48
2019,7-Jun-19,17,291.446,51
2019,7-Jun-19,18,354.559,49
2019,7-Jun-19,19,350.092,49
2019,7-Jun-19,20,328.169,51
2019,7-Jun-19,21,482.911,50
2019,7-Jun-19,22,434.637,51
2019,7-Jun-19,23,379.699,51
2019,7-Jun-19,24,318.544,47
2019,8-Jun-19,1,363.107,47
2019,8-Jun-19,2,363.262,50
2019,8-Jun-19,3,336.114,51
2019,8-Jun-19,4,312.249,51
2019,8-Jun-19,5,356.329,50
2019,8-Jun-19,6,367.98,51
2019,8-Jun-19,7,282.414,52
2019,8-Jun-19,8,193.223,52
2019,8-Jun-19,9,219.456,51
2019,8-Jun-19,10,322.182,50
2019,8-Jun-19,11,421.653,49
2019,8-Jun-19,12,389.835,49
2019,8-Jun-19,13,358.112,47
2019,8-Jun-19,14,354.571,49
2019,8-Jun-19,15,310.443,42
2019,8-Jun-19,16,278.318,40
2019,8-Jun-19,17,263.849,52
2019,8-Jun-19,18,238.479,50
2019,8-Jun-19,19,186.187,51
2019,8-Jun-19,20,108.888,48
2019,8-Jun-19,21,89.487,44
2019,8-Jun-19,22,101.633,40
2019,8-Jun-19,23,95.111,40
2019,8-Jun-19,24,92.921,39
2019,9-Jun-19,1,67.74,37
2019,9-Jun-19,2,64.856,35
2019,9-Jun-19,3,37.257,35
2019,9-Jun-19,4,46.949,36
2019,9-Jun-19,5,32.78,34
2019,9-Jun-19,6,34.672,30
2019,9-Jun-19,7,34.225,21
2019,9-Jun-19,8,29.297,16
2019,9-Jun-19,9,24.157,18
2019,9-Jun-19,10,17.002,34
2019,9-Jun-19,11,15.6,44
2019,9-Jun-19,12,27.101,44
2019,9-Jun-19,13,39.633,46
2019,9-Jun-19,14,61.85,51
2019,9-Jun-19,15,66.006,50
2019,9-Jun-19,16,68.289,51
2019,9-Jun-19,17,79.787,51
2019,9-Jun-19,18,83.782,50
2019,9-Jun-19,19,103.893,47
2019,9-Jun-19,20,145.131,50
2019,9-Jun-19,21,246.791,49
2019,9-Jun-19,22,316.154,50
2019,9-Jun-19,23,322.983,49
2019,9-Jun-19,24,324.666,47
2019,10-Jun-19,1,315.904,47
2019,10-Jun-19,2,327.956,44
2019,10-Jun-19,3,318.885,48
2019,10-Jun-19,4,280.454,44
2019,10-Jun-19,5,230.117,40
2019,10-Jun-19,6,193.259,40
2019,10-Jun-19,7,156.335,36
2019,10-Jun-19,8,136.983,33
2019,10-Jun-19,9,97.261,37
2019,10-Jun-19,10,103.372,40
2019,10-Jun-19,11,113.022,46
2019,10-Jun-19,12,135.546,49
2019,10-Jun-19,13,183.266,49
2019,10-Jun-19,14,253.263,50
2019,10-Jun-19,15,276.836,50
2019,10-Jun-19,16,324.63,51
2019,10-Jun-19,17,370.783,53
2019,10-Jun-19,18,440.769,51
2019,10-Jun-19,19,515.093,51
2019,10-Jun-19,20,539.15,51
2019,10-Jun-19,21,575.831,52
2019,10-Jun-19,22,611.562,52
2019,10-Jun-19,23,607.182,52
2019,10-Jun-19,24,604.633,55
2019,11-Jun-19,1,580.713,55
2019,11-Jun-19,2,573.679,54
2019,11-Jun-19,3,590.395,51
2019,11-Jun-19,4,560.896,52
2019,11-Jun-19,5,530.011,51
2019,11-Jun-19,6,562.823,51
2019,11-Jun-19,7,528.192,50
2019,11-Jun-19,8,499.748,52
2019,11-Jun-19,9,483.794,52
2019,11-Jun-19,10,509.76,51
2019,11-Jun-19,11,540.834,50
2019,11-Jun-19,12,548.193,48
2019,11-Jun-19,13,626.265,52
2019,11-Jun-19,14,725.057,53
2019,11-Jun-19,15,718.848,54
2019,11-Jun-19,16,739.779,57
2019,11-Jun-19,17,726,58
2019,11-Jun-19,18,768.859,57
2019,11-Jun-19,19,960.172,56
2019,11-Jun-19,20,1035.928,55
2019,11-Jun-19,21,1044.306,54
2019,11-Jun-19,22,1006.617,53
2019,11-Jun-19,23,924.186,52
2019,11-Jun-19,24,850.379,52
2019,12-Jun-19,1,858.234,52
2019,12-Jun-19,2,756.872,51
2019,12-Jun-19,3,707.997,50
2019,12-Jun-19,4,620.013,49
2019,12-Jun-19,5,628.302,49
2019,12-Jun-19,6,647.93,51
2019,12-Jun-19,7,679.008,49
2019,12-Jun-19,8,500.324,46
2019,12-Jun-19,9,436.796,45
2019,12-Jun-19,10,385.163,41
2019,12-Jun-19,11,301.354,43
2019,12-Jun-19,12,306.015,34
2019,12-Jun-19,13,254.826,32
2019,12-Jun-19,14,202.466,39
2019,12-Jun-19,15,223.032,43
2019,12-Jun-19,16,260.542,50
2019,12-Jun-19,17,255.061,51
2019,12-Jun-19,18,220.201,53
2019,12-Jun-19,19,210.663,52
2019,12-Jun-19,20,182.582,51
2019,12-Jun-19,21,300.843,51
2019,12-Jun-19,22,411.575,51
2019,12-Jun-19,23,447.105,51
2019,12-Jun-19,24,373.832,50
2019,13-Jun-19,1,300.698,50
2019,13-Jun-19,2,246.381,49
2019,13-Jun-19,3,223.576,48
2019,13-Jun-19,4,209.03,48
2019,13-Jun-19,5,205.867,49
2019,13-Jun-19,6,246.109,49
2019,13-Jun-19,7,298.448,50
2019,13-Jun-19,8,303.696,51
2019,13-Jun-19,9,280.447,50
2019,13-Jun-19,10,343.983,51
2019,13-Jun-19,11,520.704,50
2019,13-Jun-19,12,575.794,52
2019,13-Jun-19,13,588.112,52
2019,13-Jun-19,14,595.089,53
2019,13-Jun-19,15,561.798,53
2019,13-Jun-19,16,616.105,50
2019,13-Jun-19,17,694.645,51
2019,13-Jun-19,18,725.409,49
2019,13-Jun-19,19,738.418,47
2019,13-Jun-19,20,716.031,43
2019,13-Jun-19,21,635.458,42
2019,13-Jun-19,22,559.902,43
2019,13-Jun-19,23,326.95,42
2019,13-Jun-19,24,126.088,32
2019,14-Jun-19,1,178.358,31
2019,14-Jun-19,2,233.053,42
2019,14-Jun-19,3,203.039,46
2019,14-Jun-19,4,177.663,48
2019,14-Jun-19,5,152.105,47
2019,14-Jun-19,6,167.349,50
2019,14-Jun-19,7,185.937,51
2019,14-Jun-19,8,184.697,52
2019,14-Jun-19,9,209.293,51
2019,14-Jun-19,10,210.739,51
2019,14-Jun-19,11,230.113,50
2019,14-Jun-19,12,266.506,55
2019,14-Jun-19,13,307.65,56
2019,14-Jun-19,14,394.187,57
2019,14-Jun-19,15,444.239,59
2019,14-Jun-19,16,482.597,59
2019,14-Jun-19,17,498.175,61
2019,14-Jun-19,18,557.387,61
2019,14-Jun-19,19,490.935,60
2019,14-Jun-19,20,486.343,57
2019,14-Jun-19,21,507.251,54
2019,14-Jun-19,22,506.521,54
2019,14-Jun-19,23,504.392,54
2019,14-Jun-19,24,534.324,56
2019,15-Jun-19,1,529.865,57
2019,15-Jun-19,2,601.92,57
2019,15-Jun-19,3,583.227,56
2019,15-Jun-19,4,663.574,55
2019,15-Jun-19,5,570.253,55
2019,15-Jun-19,6,523.402,52
2019,15-Jun-19,7,392.908,53
2019,15-Jun-19,8,300.131,54
2019,15-Jun-19,9,262.853,53
2019,15-Jun-19,10,259.997,55
2019,15-Jun-19,11,260.64,57
2019,15-Jun-19,12,324.152,57
2019,15-Jun-19,13,420.346,59
2019,15-Jun-19,14,476.61,60
2019,15-Jun-19,15,473.872,61
2019,15-Jun-19,16,551.387,62
2019,15-Jun-19,17,604.863,61
2019,15-Jun-19,18,658.039,61
2019,15-Jun-19,19,672.662,61
2019,15-Jun-19,20,673.374,59
2019,15-Jun-19,21,740.104,58
2019,15-Jun-19,22,677.894,58
2019,15-Jun-19,23,669.047,57
2019,15-Jun-19,24,746.918,57
2019,16-Jun-19,1,770.021,57
2019,16-Jun-19,2,708.18,56
2019,16-Jun-19,3,607.209,56
2019,16-Jun-19,4,510.794,56
2019,16-Jun-19,5,463.106,55
2019,16-Jun-19,6,364.634,54
2019,16-Jun-19,7,282.439,51
2019,16-Jun-19,8,223.953,49
2019,16-Jun-19,9,223.386,48
2019,16-Jun-19,10,217.896,50
2019,16-Jun-19,11,199.36,51
2019,16-Jun-19,12,174.785,48
2019,16-Jun-19,13,153.113,48
2019,16-Jun-19,14,130.623,46
2019,16-Jun-19,15,119.677,46
2019,16-Jun-19,16,109.71,49
2019,16-Jun-19,17,120.962,47
2019,16-Jun-19,18,125.897,43
2019,16-Jun-19,19,107.097,42
2019,16-Jun-19,20,103.767,45
2019,16-Jun-19,21,93.56,44
2019,16-Jun-19,22,108.279,44
2019,16-Jun-19,23,148.556,41
2019,16-Jun-19,24,152.478,40
2019,17-Jun-19,1,186.733,38
2019,17-Jun-19,2,234.169,38
2019,17-Jun-19,3,298.114,39
2019,17-Jun-19,4,376.147,46
2019,17-Jun-19,5,438.532,48
2019,17-Jun-19,6,364.212,50
2019,17-Jun-19,7,222.785,50
2019,17-Jun-19,8,181.058,50
2019,17-Jun-19,9,195.32,48
2019,17-Jun-19,10,335.911,48
2019,17-Jun-19,11,330.507,49
2019,17-Jun-19,12,283.987,38
2019,17-Jun-19,13,286.121,35
2019,17-Jun-19,14,284.417,38
2019,17-Jun-19,15,254.682,41
2019,17-Jun-19,16,235.948,42
2019,17-Jun-19,17,224.124,47
2019,17-Jun-19,18,217.386,52
2019,17-Jun-19,19,174.523,49
2019,17-Jun-19,20,146.409,47
2019,17-Jun-19,21,142.991,43
2019,17-Jun-19,22,136.983,43
2019,17-Jun-19,23,135.2,43
2019,17-Jun-19,24,140.803,44
2019,18-Jun-19,1,152.135,39
2019,18-Jun-19,2,89.838,32
2019,18-Jun-19,3,82.215,32
2019,18-Jun-19,4,62.321,31
2019,18-Jun-19,5,48.685,31
2019,18-Jun-19,6,45.31,32
2019,18-Jun-19,7,36.305,32
2019,18-Jun-19,8,28.912,23
2019,18-Jun-19,9,17.572,16
2019,18-Jun-19,10,7.931,18
2019,18-Jun-19,11,8.788,22
2019,18-Jun-19,12,18.274,36
2019,18-Jun-19,13,19.137,43
2019,18-Jun-19,14,37.136,42
2019,18-Jun-19,15,57.126,42
2019,18-Jun-19,16,85.894,42
2019,18-Jun-19,17,68.619,42
2019,18-Jun-19,18,63.953,37
2019,18-Jun-19,19,64.394,37
2019,18-Jun-19,20,76.189,30
2019,18-Jun-19,21,116.47,29
2019,18-Jun-19,22,163.626,29
2019,18-Jun-19,23,212.404,25
2019,18-Jun-19,24,187.575,27
2019,19-Jun-19,1,141.664,24
2019,19-Jun-19,2,112.382,35
2019,19-Jun-19,3,103.633,36
2019,19-Jun-19,4,75.91,35
2019,19-Jun-19,5,60.014,34
2019,19-Jun-19,6,44.808,32
2019,19-Jun-19,7,33.377,20
2019,19-Jun-19,8,10.862,14
2019,19-Jun-19,9,7.21,12
2019,19-Jun-19,10,9.176,13
2019,19-Jun-19,11,9.874,21
2019,19-Jun-19,12,13.863,27
2019,19-Jun-19,13,33.064,36
2019,19-Jun-19,14,62.662,38
2019,19-Jun-19,15,103.34,45
2019,19-Jun-19,16,130.864,51
2019,19-Jun-19,17,168.067,53
2019,19-Jun-19,18,176.73,50
2019,19-Jun-19,19,207.295,48
2019,19-Jun-19,20,229.726,49
2019,19-Jun-19,21,254.874,50
2019,19-Jun-19,22,268.82,50
2019,19-Jun-19,23,226.759,50
2019,19-Jun-19,24,202.602,46
2019,20-Jun-19,1,155.892,37
2019,20-Jun-19,2,120.602,34
2019,20-Jun-19,3,84.961,29
2019,20-Jun-19,4,81.956,26
2019,20-Jun-19,5,72.375,28
2019,20-Jun-19,6,87.557,30
2019,20-Jun-19,7,75.836,28
2019,20-Jun-19,8,65.008,36
2019,20-Jun-19,9,60.427,38
2019,20-Jun-19,10,59.906,42
2019,20-Jun-19,11,95.963,48
2019,20-Jun-19,12,120.226,49
2019,20-Jun-19,13,152.768,50
2019,20-Jun-19,14,188.459,49
2019,20-Jun-19,15,221.106,51
2019,20-Jun-19,16,236.452,54
2019,20-Jun-19,17,295.778,54
2019,20-Jun-19,18,283.113,54
2019,20-Jun-19,19,317.863,52
2019,20-Jun-19,20,278.847,49
2019,20-Jun-19,21,307.551,49
2019,20-Jun-19,22,264.159,50
2019,20-Jun-19,23,192.115,46
2019,20-Jun-19,24,149,42
2019,21-Jun-19,1,136.64,40
2019,21-Jun-19,2,164.668,41
2019,21-Jun-19,3,179.741,43
2019,21-Jun-19,4,183.584,47
2019,21-Jun-19,5,201.2,50
2019,21-Jun-19,6,262.383,50
2019,21-Jun-19,7,349.989,50
2019,21-Jun-19,8,388.548,49
2019,21-Jun-19,9,385.108,51
2019,21-Jun-19,10,467.446,53
2019,21-Jun-19,11,503.007,54
2019,21-Jun-19,12,578.434,55
2019,21-Jun-19,13,645.272,57
2019,21-Jun-19,14,643.51,58
2019,21-Jun-19,15,656.606,58
2019,21-Jun-19,16,672.227,56
2019,21-Jun-19,17,687.378,58
2019,21-Jun-19,18,651.057,57
2019,21-Jun-19,19,623.546,56
2019,21-Jun-19,20,595.061,57
2019,21-Jun-19,21,666.869,55
2019,21-Jun-19,22,726.694,58
2019,21-Jun-19,23,777.284,57
2019,21-Jun-19,24,756.308,57
2019,22-Jun-19,1,591.548,55
2019,22-Jun-19,2,550.107,57
2019,22-Jun-19,3,539.636,58
2019,22-Jun-19,4,540.848,58
2019,22-Jun-19,5,466.69,58
2019,22-Jun-19,6,476.012,57
2019,22-Jun-19,7,539.367,57
2019,22-Jun-19,8,437.746,57
2019,22-Jun-19,9,381.86,56
2019,22-Jun-19,10,437.877,58
2019,22-Jun-19,11,549.959,59
2019,22-Jun-19,12,661.241,60
2019,22-Jun-19,13,708.647,60
2019,22-Jun-19,14,782.964,59
2019,22-Jun-19,15,783.584,59
2019,22-Jun-19,16,866.884,60
2019,22-Jun-19,17,801.801,60
2019,22-Jun-19,18,766.388,58
2019,22-Jun-19,19,659.475,56
2019,22-Jun-19,20,617.209,57
2019,22-Jun-19,21,744.234,52
2019,22-Jun-19,22,819.805,49
2019,22-Jun-19,23,781.878,54
2019,22-Jun-19,24,681.035,56
2019,23-Jun-19,1,617.053,55
2019,23-Jun-19,2,700.161,56
2019,23-Jun-19,3,587.285,56
2019,23-Jun-19,4,667.461,57
2019,23-Jun-19,5,685.895,57
2019,23-Jun-19,6,546.373,57
2019,23-Jun-19,7,486.327,58
2019,23-Jun-19,8,569.07,59
2019,23-Jun-19,9,569.823,60
2019,23-Jun-19,10,636.826,60
2019,23-Jun-19,11,799.843,58
2019,23-Jun-19,12,944.894,60
2019,23-Jun-19,13,968.056,60
2019,23-Jun-19,14,954.524,59
2019,23-Jun-19,15,912.995,59
2019,23-Jun-19,16,940.675,59
2019,23-Jun-19,17,923.047,59
2019,23-Jun-19,18,954.28,60
2019,23-Jun-19,19,889.589,58
2019,23-Jun-19,20,800.646,57
2019,23-Jun-19,21,741.568,56
2019,23-Jun-19,22,714.855,56
2019,23-Jun-19,23,624.25,56
2019,23-Jun-19,24,607.277,56
2019,24-Jun-19,1,499.132,55
2019,24-Jun-19,2,358.035,56
2019,24-Jun-19,3,227.673,55
2019,24-Jun-19,4,175.818,53
2019,24-Jun-19,5,180.256,52
2019,24-Jun-19,6,230.753,53
2019,24-Jun-19,7,220.607,52
2019,24-Jun-19,8,153.208,50
2019,24-Jun-19,9,148.703,49
2019,24-Jun-19,10,165.936,46
2019,24-Jun-19,11,215.913,44
2019,24-Jun-19,12,196.419,45
2019,24-Jun-19,13,179.781,50
2019,24-Jun-19,14,147.211,47
2019,24-Jun-19,15,131.912,47
2019,24-Jun-19,16,140.402,47
2019,24-Jun-19,17,127.275,48
2019,24-Jun-19,18,125.046,48
2019,24-Jun-19,19,101.431,43
2019,24-Jun-19,20,107.113,43
2019,24-Jun-19,21,130.225,43
2019,24-Jun-19,22,167.652,39
2019,24-Jun-19,23,174.168,40
2019,24-Jun-19,24,140.298,44
2019,25-Jun-19,1,127.73,41
2019,25-Jun-19,2,122.804,45
2019,25-Jun-19,3,139.696,44
2019,25-Jun-19,4,163.892,41
2019,25-Jun-19,5,197.11,36
2019,25-Jun-19,6,214.597,41
2019,25-Jun-19,7,173.124,43
2019,25-Jun-19,8,150.586,46
2019,25-Jun-19,9,136.825,42
2019,25-Jun-19,10,156.72,44
2019,25-Jun-19,11,184.442,46
2019,25-Jun-19,12,236.563,48
2019,25-Jun-19,13,288.714,48
2019,25-Jun-19,14,328.074,49
2019,25-Jun-19,15,354.085,52
2019,25-Jun-19,16,361.366,54
2019,25-Jun-19,17,352.976,57
2019,25-Jun-19,18,302.879,55
2019,25-Jun-19,19,276.8,53
2019,25-Jun-19,20,249.433,50
2019,25-Jun-19,21,202.195,48
2019,25-Jun-19,22,246.803,48
2019,25-Jun-19,23,247.089,50
2019,25-Jun-19,24,231.838,40
2019,26-Jun-19,1,277.852,36
2019,26-Jun-19,2,269.062,30
2019,26-Jun-19,3,247.857,34
2019,26-Jun-19,4,236.049,32
2019,26-Jun-19,5,174.323,42
2019,26-Jun-19,6,170.32,46
2019,26-Jun-19,7,143.697,43
2019,26-Jun-19,8,109.118,43
2019,26-Jun-19,9,116.116,40
2019,26-Jun-19,10,144.76,37
2019,26-Jun-19,11,157.333,36
2019,26-Jun-19,12,146.475,36
2019,26-Jun-19,13,159.703,33
2019,26-Jun-19,14,151.651,31
2019,26-Jun-19,15,157.013,33
2019,26-Jun-19,16,195.943,38
2019,26-Jun-19,17,176.158,46
2019,26-Jun-19,18,174.225,48
2019,26-Jun-19,19,135.26,43
2019,26-Jun-19,20,149.207,41
2019,26-Jun-19,21,158.777,38
2019,26-Jun-19,22,138.485,37
2019,26-Jun-19,23,119.709,36
2019,26-Jun-19,24,102.848,35
2019,27-Jun-19,1,90.258,32
2019,27-Jun-19,2,86.507,27
2019,27-Jun-19,3,109.099,27
2019,27-Jun-19,4,123.472,24
2019,27-Jun-19,5,148.738,32
2019,27-Jun-19,6,118.591,28
2019,27-Jun-19,7,77.576,30
2019,27-Jun-19,8,73.069,26
2019,27-Jun-19,9,46.984,26
2019,27-Jun-19,10,33.736,21
2019,27-Jun-19,11,34.887,28
2019,27-Jun-19,12,46.725,33
2019,27-Jun-19,13,52.339,41
2019,27-Jun-19,14,73.73,43
2019,27-Jun-19,15,104.111,43
2019,27-Jun-19,16,104.593,48
2019,27-Jun-19,17,94.125,49
2019,27-Jun-19,18,86.909,50
2019,27-Jun-19,19,139.904,52
2019,27-Jun-19,20,170.327,49
2019,27-Jun-19,21,175.803,43
2019,27-Jun-19,22,202.766,47
2019,27-Jun-19,23,238.045,50
2019,27-Jun-19,24,237.525,48
2019,28-Jun-19,1,149.162,47
2019,28-Jun-19,2,160.515,45
2019,28-Jun-19,3,185.306,43
2019,28-Jun-19,4,237.891,45
2019,28-Jun-19,5,261.653,43
2019,28-Jun-19,6,253.059,46
2019,28-Jun-19,7,240.5,47
2019,28-Jun-19,8,164.437,44
2019,28-Jun-19,9,97.69,40
2019,28-Jun-19,10,53.934,29
2019,28-Jun-19,11,55.439,34
2019,28-Jun-19,12,97.583,41
2019,28-Jun-19,13,136.855,47
2019,28-Jun-19,14,170.173,50
2019,28-Jun-19,15,176.579,50
2019,28-Jun-19,16,161.274,52
2019,28-Jun-19,17,172.205,53
2019,28-Jun-19,18,127.832,50
2019,28-Jun-19,19,125.195,45
2019,28-Jun-19,20,152.818,47
2019,28-Jun-19,21,171.375,48
2019,28-Jun-19,22,223.396,50
2019,28-Jun-19,23,222.578,52
2019,28-Jun-19,24,227.712,54
2019,29-Jun-19,1,276.669,51
2019,29-Jun-19,2,355.47,52
2019,29-Jun-19,3,376.818,52
2019,29-Jun-19,4,372.344,51
2019,29-Jun-19,5,311.11,53
2019,29-Jun-19,6,312.076,50
2019,29-Jun-19,7,296.552,47
2019,29-Jun-19,8,219.101,45
2019,29-Jun-19,9,150.914,41
2019,29-Jun-19,10,76.307,36
2019,29-Jun-19,11,85.772,43
2019,29-Jun-19,12,111.262,45
2019,29-Jun-19,13,111.863,43
2019,29-Jun-19,14,130.562,42
2019,29-Jun-19,15,117.442,44
2019,29-Jun-19,16,105.835,46
2019,29-Jun-19,17,93.087,44
2019,29-Jun-19,18,94.887,37
2019,29-Jun-19,19,96.561,35
2019,29-Jun-19,20,196.077,41
2019,29-Jun-19,21,215.656,45
2019,29-Jun-19,22,159.701,49
2019,29-Jun-19,23,179.73,48
2019,29-Jun-19,24,142.695,50
2019,30-Jun-19,1,127.385,50
2019,30-Jun-19,2,104.474,49
2019,30-Jun-19,3,147.522,45
2019,30-Jun-19,4,208.422,45
2019,30-Jun-19,5,247.502,49
2019,30-Jun-19,6,331.798,49
2019,30-Jun-19,7,323.74,52
2019,30-Jun-19,8,288.33,51
2019,30-Jun-19,9,254.021,57
2019,30-Jun-19,10,218.64,54
2019,30-Jun-19,11,233.316,57
2019,30-Jun-19,12,244.591,56
2019,30-Jun-19,13,297.071,58
2019,30-Jun-19,14,412.102,54
2019,30-Jun-19,15,382.379,56
2019,30-Jun-19,16,356.897,55
2019,30-Jun-19,17,319.371,57
2019,30-Jun-19,18,288.853,56
2019,30-Jun-19,19,312.945,56
2019,30-Jun-19,20,403.798,52
2019,30-Jun-19,21,447.781,53
2019,30-Jun-19,22,456.019,51
2019,30-Jun-19,23,518.123,51
2019,30-Jun-19,24,543.021,52
