year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2019,16-May-19,11,679.742,1115
2019,16-May-19,12,663.05,1105
2019,16-May-19,13,660.069,1102
2019,16-May-19,14,705.391,1113
2019,16-May-19,15,710.669,1129
2019,16-May-19,16,638.29,1117
2019,16-May-19,17,388.458,1045
2019,16-May-19,18,226.881,964
2019,16-May-19,19,115.457,880
2019,16-May-19,20,20.477,741
2019,16-May-19,21,2.167,12
2019,16-May-19,22,,
2019,16-May-19,23,,
2019,16-May-19,24,,
2019,17-May-19,1,,
2019,17-May-19,2,,
2019,17-May-19,3,,
2019,17-May-19,4,,
2019,17-May-19,5,2.544,9
2019,17-May-19,6,2.654,83
2019,17-May-19,7,17.125,633
2019,17-May-19,8,54.124,759
2019,17-May-19,9,111.242,807
2019,17-May-19,10,180.719,824
2019,17-May-19,11,240.696,866
2019,17-May-19,12,268.501,876
2019,17-May-19,13,308.064,936
2019,17-May-19,14,287.46,929
2019,17-May-19,15,208.928,884
2019,17-May-19,16,213.52,889
2019,17-May-19,17,272.2,956
2019,17-May-19,18,232.426,970
2019,17-May-19,19,96.424,894
2019,17-May-19,20,22.32,732
2019,17-May-19,21,1.423,13
2019,17-May-19,22,,
2019,17-May-19,23,,
2019,17-May-19,24,,
2019,18-May-19,1,,
2019,18-May-19,2,,
2019,18-May-19,3,,
2019,18-May-19,4,,
2019,18-May-19,5,2.074,8
2019,18-May-19,6,7.34,566
2019,18-May-19,7,66.541,900
2019,18-May-19,8,280.335,1085
2019,18-May-19,9,578.051,1172
2019,18-May-19,10,815.882,1199
2019,18-May-19,11,955.173,1205
2019,18-May-19,12,998.467,1214
2019,18-May-19,13,1002.303,1216
2019,18-May-19,14,994.022,1217
2019,18-May-19,15,961.494,1212
2019,18-May-19,16,851.991,1200
2019,18-May-19,17,638.988,1172
2019,18-May-19,18,367.176,1120
2019,18-May-19,19,131.228,981
2019,18-May-19,20,25.751,766
2019,18-May-19,21,1.169,19
2019,18-May-19,22,,
2019,18-May-19,23,,
2019,18-May-19,24,,
2019,19-May-19,1,,
2019,19-May-19,2,,
2019,19-May-19,3,,
2019,19-May-19,4,,
2019,19-May-19,5,1.797,7
2019,19-May-19,6,7.717,650
2019,19-May-19,7,73.91,914
2019,19-May-19,8,230.024,1089
2019,19-May-19,9,364.423,1134
2019,19-May-19,10,296.289,1065
2019,19-May-19,11,245.285,1025
2019,19-May-19,12,320.175,1056
2019,19-May-19,13,481.88,1125
2019,19-May-19,14,688.111,1181
2019,19-May-19,15,809.612,1202
2019,19-May-19,16,724.415,1189
2019,19-May-19,17,503.717,1148
2019,19-May-19,18,269.795,1085
2019,19-May-19,19,71.472,890
2019,19-May-19,20,8.328,564
2019,19-May-19,21,1.547,11
2019,19-May-19,22,,
2019,19-May-19,23,,
2019,19-May-19,24,,
2019,20-May-19,1,,
2019,20-May-19,2,,
2019,20-May-19,3,,
2019,20-May-19,4,,
2019,20-May-19,5,2.118,8
2019,20-May-19,6,4.43,398
2019,20-May-19,7,49.024,779
2019,20-May-19,8,113.121,837
2019,20-May-19,9,233.257,920
2019,20-May-19,10,391.141,990
2019,20-May-19,11,545.524,1062
2019,20-May-19,12,725.929,1098
2019,20-May-19,13,829.812,1122
2019,20-May-19,14,721.393,1102
2019,20-May-19,15,628.568,1080
2019,20-May-19,16,550.806,1049
2019,20-May-19,17,430.3,1042
2019,20-May-19,18,238.846,950
2019,20-May-19,19,92.528,852
2019,20-May-19,20,14.9,628
2019,20-May-19,21,2.07,30
2019,20-May-19,22,,
2019,20-May-19,23,,
2019,20-May-19,24,,
2019,21-May-19,1,,
2019,21-May-19,2,,
2019,21-May-19,3,,
2019,21-May-19,4,,
2019,21-May-19,5,1.995,6
2019,21-May-19,6,8.649,581
2019,21-May-19,7,61.256,821
2019,21-May-19,8,242.476,966
2019,21-May-19,9,475.226,1057
2019,21-May-19,10,731.151,1119
2019,21-May-19,11,853.27,1141
2019,21-May-19,12,937.287,1150
2019,21-May-19,13,964.988,1156
2019,21-May-19,14,966.423,1158
2019,21-May-19,15,938.506,1157
2019,21-May-19,16,804.104,1145
2019,21-May-19,17,630.475,1118
2019,21-May-19,18,377.35,1058
2019,21-May-19,19,139.385,922
2019,21-May-19,20,30.272,764
2019,21-May-19,21,1.267,30
2019,21-May-19,22,,
2019,21-May-19,23,,
2019,21-May-19,24,,
2019,22-May-19,1,,
2019,22-May-19,2,,
2019,22-May-19,3,,
2019,22-May-19,4,,
2019,22-May-19,5,1.536,8
2019,22-May-19,6,9.181,667
2019,22-May-19,7,82.095,843
2019,22-May-19,8,280.841,988
2019,22-May-19,9,564.497,1087
2019,22-May-19,10,812.224,1128
2019,22-May-19,11,963.264,1147
2019,22-May-19,12,1006.775,1154
2019,22-May-19,13,1014.11,1161
2019,22-May-19,14,995.142,1161
2019,22-May-19,15,932.125,1152
2019,22-May-19,16,817.241,1145
2019,22-May-19,17,642.49,1124
2019,22-May-19,18,374.204,1061
2019,22-May-19,19,138.549,927
2019,22-May-19,20,27.256,757
2019,22-May-19,21,1.161,11
2019,22-May-19,22,,
2019,22-May-19,23,,
2019,22-May-19,24,,
2019,23-May-19,1,,
2019,23-May-19,2,,
2019,23-May-19,3,,
2019,23-May-19,4,,
2019,23-May-19,5,1.017,6
2019,23-May-19,6,4.214,452
2019,23-May-19,7,51.784,791
2019,23-May-19,8,148.532,879
2019,23-May-19,9,296.413,966
2019,23-May-19,10,367.65,993
2019,23-May-19,11,456.486,996
2019,23-May-19,12,519.8,1051
2019,23-May-19,13,591.545,1078
2019,23-May-19,14,671.001,1099
2019,23-May-19,15,547.439,1073
2019,23-May-19,16,279.003,970
2019,23-May-19,17,150.448,882
2019,23-May-19,18,128.256,858
2019,23-May-19,19,82.993,849
2019,23-May-19,20,16.95,684
2019,23-May-19,21,1.749,30
2019,23-May-19,22,,
2019,23-May-19,23,,
2019,23-May-19,24,,
2019,24-May-19,1,,
2019,24-May-19,2,,
2019,24-May-19,3,,
2019,24-May-19,4,,
2019,24-May-19,5,1.943,6
2019,24-May-19,6,5.458,521
2019,24-May-19,7,59.505,837
2019,24-May-19,8,240.691,985
2019,24-May-19,9,422.418,1050
2019,24-May-19,10,535.509,1090
2019,24-May-19,11,560.093,1095
2019,24-May-19,12,662.04,1099
2019,24-May-19,13,686.67,1121
2019,24-May-19,14,638.469,1091
2019,24-May-19,15,551.266,1056
2019,24-May-19,16,409.119,1022
2019,24-May-19,17,311.701,995
2019,24-May-19,18,191.885,959
2019,24-May-19,19,80.154,861
2019,24-May-19,20,15.634,703
2019,24-May-19,21,1.068,15
2019,24-May-19,22,,
2019,24-May-19,23,,
2019,24-May-19,24,,
2019,25-May-19,1,,
2019,25-May-19,2,,
2019,25-May-19,3,,
2019,25-May-19,4,,
2019,25-May-19,5,0.986,8
2019,25-May-19,6,7.38,648
2019,25-May-19,7,73.224,931
2019,25-May-19,8,288.091,1122
2019,25-May-19,9,576.026,1189
2019,25-May-19,10,813.459,1223
2019,25-May-19,11,934.149,1232
2019,25-May-19,12,969.022,1233
2019,25-May-19,13,981.434,1234
2019,25-May-19,14,970.603,1233
2019,25-May-19,15,929.421,1230
2019,25-May-19,16,793.307,1206
2019,25-May-19,17,507.774,1171
2019,25-May-19,18,285.622,1094
2019,25-May-19,19,124.514,966
2019,25-May-19,20,28.422,780
2019,25-May-19,21,1.291,20
2019,25-May-19,22,,
2019,25-May-19,23,,
2019,25-May-19,24,,
2019,26-May-19,1,,
2019,26-May-19,2,,
2019,26-May-19,3,,
2019,26-May-19,4,,
2019,26-May-19,5,1.793,10
2019,26-May-19,6,2.067,183
2019,26-May-19,7,41.255,828
2019,26-May-19,8,202.026,1066
2019,26-May-19,9,494.592,1185
2019,26-May-19,10,746.144,1210
2019,26-May-19,11,897.683,1218
2019,26-May-19,12,967.431,1223
2019,26-May-19,13,949.702,1221
2019,26-May-19,14,869.581,1207
2019,26-May-19,15,808.465,1190
2019,26-May-19,16,673.217,1175
2019,26-May-19,17,507.042,1138
2019,26-May-19,18,282.035,1084
2019,26-May-19,19,117.401,949
2019,26-May-19,20,23.885,752
2019,26-May-19,21,1.224,30
2019,26-May-19,22,,
2019,26-May-19,23,,
2019,26-May-19,24,,
2019,27-May-19,1,,
2019,27-May-19,2,,
2019,27-May-19,3,,
2019,27-May-19,4,,
2019,27-May-19,5,1.201,7
2019,27-May-19,6,7.492,619
2019,27-May-19,7,66.697,911
2019,27-May-19,8,273.679,1097
2019,27-May-19,9,557.51,1155
2019,27-May-19,10,787.155,1180
2019,27-May-19,11,934.474,1199
2019,27-May-19,12,979.445,1207
2019,27-May-19,13,982.454,1207
2019,27-May-19,14,981.932,1203
2019,27-May-19,15,929.72,1205
2019,27-May-19,16,823.129,1184
2019,27-May-19,17,605.279,1154
2019,27-May-19,18,332.892,1092
2019,27-May-19,19,116.482,946
2019,27-May-19,20,22.522,762
2019,27-May-19,21,1.248,36
2019,27-May-19,22,,
2019,27-May-19,23,,
2019,27-May-19,24,,
2019,28-May-19,1,,
2019,28-May-19,2,,
2019,28-May-19,3,,
2019,28-May-19,4,,
2019,28-May-19,5,1.024,10
2019,28-May-19,6,8.637,564
2019,28-May-19,7,75.227,825
2019,28-May-19,8,170.412,899
2019,28-May-19,9,292.584,964
2019,28-May-19,10,399.592,994
2019,28-May-19,11,393.722,988
2019,28-May-19,12,248.469,898
2019,28-May-19,13,201.851,883
2019,28-May-19,14,160.223,844
2019,28-May-19,15,123.567,826
2019,28-May-19,16,109.814,825
2019,28-May-19,17,58.099,788
2019,28-May-19,18,30.915,756
2019,28-May-19,19,7.759,585
2019,28-May-19,20,1.875,113
2019,28-May-19,21,1.077,9
2019,28-May-19,22,,
2019,28-May-19,23,,
2019,28-May-19,24,,
2019,29-May-19,1,,
2019,29-May-19,2,,
2019,29-May-19,3,,
2019,29-May-19,4,,
2019,29-May-19,5,1,7
2019,29-May-19,6,5.715,528
2019,29-May-19,7,45.074,768
2019,29-May-19,8,109.533,828
2019,29-May-19,9,182.127,870
2019,29-May-19,10,266.609,918
2019,29-May-19,11,361.468,941
2019,29-May-19,12,406.149,968
2019,29-May-19,13,424.043,988
2019,29-May-19,14,448.776,989
2019,29-May-19,15,434.471,993
2019,29-May-19,16,344.803,971
2019,29-May-19,17,289.495,973
2019,29-May-19,18,131.333,893
2019,29-May-19,19,38.011,781
2019,29-May-19,20,6.328,471
2019,29-May-19,21,0.79,17
2019,29-May-19,22,,
2019,29-May-19,23,,
2019,29-May-19,24,,
2019,30-May-19,1,,
2019,30-May-19,2,,
2019,30-May-19,3,,
2019,30-May-19,4,,
2019,30-May-19,5,0.862,8
2019,30-May-19,6,3.772,409
2019,30-May-19,7,47.177,781
2019,30-May-19,8,119.174,850
2019,30-May-19,9,211.01,904
2019,30-May-19,10,284.193,942
2019,30-May-19,11,360.309,988
2019,30-May-19,12,431.433,1029
2019,30-May-19,13,434.021,1031
2019,30-May-19,14,452.656,1040
2019,30-May-19,15,393.293,1026
2019,30-May-19,16,299.423,989
2019,30-May-19,17,303.553,995
2019,30-May-19,18,248.912,998
2019,30-May-19,19,89.877,877
2019,30-May-19,20,15.811,698
2019,30-May-19,21,1.102,12
2019,30-May-19,22,,
2019,30-May-19,23,,
2019,30-May-19,24,,
2019,31-May-19,1,,
2019,31-May-19,2,,
2019,31-May-19,3,,
2019,31-May-19,4,,
2019,31-May-19,5,1.515,7
2019,31-May-19,6,7.481,612
2019,31-May-19,7,75.472,843
2019,31-May-19,8,239.311,962
2019,31-May-19,9,476.014,1061
2019,31-May-19,10,683.533,1102
2019,31-May-19,11,772.472,1106
2019,31-May-19,12,800.932,1109
2019,31-May-19,13,794.384,1116
2019,31-May-19,14,773.723,1114
2019,31-May-19,15,743.203,1115
2019,31-May-19,16,651.918,1112
2019,31-May-19,17,491.13,1082
2019,31-May-19,18,310.759,1033
2019,31-May-19,19,132.586,929
2019,31-May-19,20,34.128,775
2019,31-May-19,21,1.055,52
2019,31-May-19,22,,
2019,31-May-19,23,,
2019,31-May-19,24,,
2019,1-Jun-19,1,,
2019,1-Jun-19,2,,
2019,1-Jun-19,3,,
2019,1-Jun-19,4,,
2019,1-Jun-19,5,1.348,8
2019,1-Jun-19,6,7.427,616
2019,1-Jun-19,7,72.471,855
2019,1-Jun-19,8,198.099,987
2019,1-Jun-19,9,380.837,1066
2019,1-Jun-19,10,607.004,1113
2019,1-Jun-19,11,763.487,1127
2019,1-Jun-19,12,840.319,1142
2019,1-Jun-19,13,857.962,1143
2019,1-Jun-19,14,811.066,1143
2019,1-Jun-19,15,704.966,1131
2019,1-Jun-19,16,560.917,1104
2019,1-Jun-19,17,405.354,1060
2019,1-Jun-19,18,268.282,1031
2019,1-Jun-19,19,137.856,935
2019,1-Jun-19,20,37.132,770
2019,1-Jun-19,21,1.157,31
2019,1-Jun-19,22,,
2019,1-Jun-19,23,,
2019,1-Jun-19,24,,
2019,2-Jun-19,1,,
2019,2-Jun-19,2,,
2019,2-Jun-19,3,,
2019,2-Jun-19,4,,
2019,2-Jun-19,5,0.929,7
2019,2-Jun-19,6,3.987,391
2019,2-Jun-19,7,50.462,788
2019,2-Jun-19,8,134.712,924
2019,2-Jun-19,9,221.583,990
2019,2-Jun-19,10,350.76,1052
2019,2-Jun-19,11,531.61,1089
2019,2-Jun-19,12,704.374,1131
2019,2-Jun-19,13,811.769,1144
2019,2-Jun-19,14,824.31,1145
2019,2-Jun-19,15,775.592,1136
2019,2-Jun-19,16,630.291,1119
2019,2-Jun-19,17,454.565,1084
2019,2-Jun-19,18,257.529,996
2019,2-Jun-19,19,111.627,897
2019,2-Jun-19,20,29.192,715
2019,2-Jun-19,21,1.436,34
2019,2-Jun-19,22,,
2019,2-Jun-19,23,,
2019,2-Jun-19,24,,
2019,3-Jun-19,1,,
2019,3-Jun-19,2,,
2019,3-Jun-19,3,,
2019,3-Jun-19,4,,
2019,3-Jun-19,5,1.447,8
2019,3-Jun-19,6,8.226,625
2019,3-Jun-19,7,66.743,811
2019,3-Jun-19,8,243.686,960
2019,3-Jun-19,9,536.52,1043
2019,3-Jun-19,10,773.782,1080
2019,3-Jun-19,11,912.701,1095
2019,3-Jun-19,12,952.272,1096
2019,3-Jun-19,13,933.201,1104
2019,3-Jun-19,14,911.87,1103
2019,3-Jun-19,15,905.474,1106
2019,3-Jun-19,16,802.787,1101
2019,3-Jun-19,17,583.492,1072
2019,3-Jun-19,18,373.831,1020
2019,3-Jun-19,19,145.167,909
2019,3-Jun-19,20,29.997,750
2019,3-Jun-19,21,0.854,68
2019,3-Jun-19,22,,
2019,3-Jun-19,23,,
2019,3-Jun-19,24,,
2019,4-Jun-19,1,,
2019,4-Jun-19,2,,
2019,4-Jun-19,3,,
2019,4-Jun-19,4,,
2019,4-Jun-19,5,0.419,6
2019,4-Jun-19,6,8.732,661
2019,4-Jun-19,7,71.081,829
2019,4-Jun-19,8,279.488,970
2019,4-Jun-19,9,561.689,1048
2019,4-Jun-19,10,788.484,1089
2019,4-Jun-19,11,882.987,1105
2019,4-Jun-19,12,784.777,1085
2019,4-Jun-19,13,736.754,1073
2019,4-Jun-19,14,770.648,1088
2019,4-Jun-19,15,796.891,1094
2019,4-Jun-19,16,735.665,1084
2019,4-Jun-19,17,522.456,1048
2019,4-Jun-19,18,313.605,982
2019,4-Jun-19,19,129.756,867
2019,4-Jun-19,20,29.59,742
2019,4-Jun-19,21,0.744,52
2019,4-Jun-19,22,,
2019,4-Jun-19,23,,
2019,4-Jun-19,24,,
2019,5-Jun-19,1,,
2019,5-Jun-19,2,,
2019,5-Jun-19,3,,
2019,5-Jun-19,4,,
2019,5-Jun-19,5,1.78,7
2019,5-Jun-19,6,6.759,599
2019,5-Jun-19,7,70.236,797
2019,5-Jun-19,8,212.261,911
2019,5-Jun-19,9,368.53,972
2019,5-Jun-19,10,481.714,1008
2019,5-Jun-19,11,704.331,1070
2019,5-Jun-19,12,844.43,1083
2019,5-Jun-19,13,870.995,1084
2019,5-Jun-19,14,804.048,1070
2019,5-Jun-19,15,673.099,1037
2019,5-Jun-19,16,543.972,1005
2019,5-Jun-19,17,402.039,998
2019,5-Jun-19,18,210.131,920
2019,5-Jun-19,19,99.7,829
2019,5-Jun-19,20,26.226,717
2019,5-Jun-19,21,0.888,21
2019,5-Jun-19,22,,
2019,5-Jun-19,23,,
2019,5-Jun-19,24,,
2019,6-Jun-19,1,,
2019,6-Jun-19,2,,
2019,6-Jun-19,3,,
2019,6-Jun-19,4,,
2019,6-Jun-19,5,0.529,7
2019,6-Jun-19,6,0.801,84
2019,6-Jun-19,7,23.466,672
2019,6-Jun-19,8,105.788,795
2019,6-Jun-19,9,206.072,848
2019,6-Jun-19,10,345.673,929
2019,6-Jun-19,11,548.704,987
2019,6-Jun-19,12,652.969,1022
2019,6-Jun-19,13,656.874,1031
2019,6-Jun-19,14,645.293,1040
2019,6-Jun-19,15,671.108,1041
2019,6-Jun-19,16,631.211,1044
2019,6-Jun-19,17,526.813,1043
2019,6-Jun-19,18,331.509,982
2019,6-Jun-19,19,132.954,874
2019,6-Jun-19,20,29.734,740
2019,6-Jun-19,21,1.158,82
2019,6-Jun-19,22,,
2019,6-Jun-19,23,,
2019,6-Jun-19,24,,
2019,7-Jun-19,1,,
2019,7-Jun-19,2,,
2019,7-Jun-19,3,,
2019,7-Jun-19,4,,
2019,7-Jun-19,5,0.912,8
2019,7-Jun-19,6,9.918,652
2019,7-Jun-19,7,79.137,799
2019,7-Jun-19,8,239.384,937
2019,7-Jun-19,9,488.364,1027
2019,7-Jun-19,10,699.918,1063
2019,7-Jun-19,11,791.193,1076
2019,7-Jun-19,12,842.309,1077
2019,7-Jun-19,13,851.654,1080
2019,7-Jun-19,14,858.603,1083
2019,7-Jun-19,15,785.865,1072
2019,7-Jun-19,16,684.953,1065
2019,7-Jun-19,17,503.382,1042
2019,7-Jun-19,18,328.751,991
2019,7-Jun-19,19,151.397,907
2019,7-Jun-19,20,46.19,774
2019,7-Jun-19,21,1.796,252
2019,7-Jun-19,22,,
2019,7-Jun-19,23,,
2019,7-Jun-19,24,,
2019,8-Jun-19,1,,
2019,8-Jun-19,2,,
2019,8-Jun-19,3,,
2019,8-Jun-19,4,,
2019,8-Jun-19,5,1.204,9
2019,8-Jun-19,6,8.768,638
2019,8-Jun-19,7,69.108,891
2019,8-Jun-19,8,278.077,1065
2019,8-Jun-19,9,557.674,1128
2019,8-Jun-19,10,787.61,1150
2019,8-Jun-19,11,928.389,1163
2019,8-Jun-19,12,986.997,1170
2019,8-Jun-19,13,1000.633,1174
2019,8-Jun-19,14,994.102,1172
2019,8-Jun-19,15,951.363,1165
2019,8-Jun-19,16,845.353,1149
2019,8-Jun-19,17,652.33,1127
2019,8-Jun-19,18,401.651,1072
2019,8-Jun-19,19,147.692,946
2019,8-Jun-19,20,28.012,771
2019,8-Jun-19,21,1.102,121
2019,8-Jun-19,22,,
2019,8-Jun-19,23,,
2019,8-Jun-19,24,,
2019,9-Jun-19,1,,
2019,9-Jun-19,2,,
2019,9-Jun-19,3,,
2019,9-Jun-19,4,,
2019,9-Jun-19,5,0.941,9
2019,9-Jun-19,6,6.803,606
2019,9-Jun-19,7,70.515,911
2019,9-Jun-19,8,273.661,1086
2019,9-Jun-19,9,543.137,1141
2019,9-Jun-19,10,764.228,1157
2019,9-Jun-19,11,907.918,1168
2019,9-Jun-19,12,969.899,1175
2019,9-Jun-19,13,983.753,1173
2019,9-Jun-19,14,980.004,1171
2019,9-Jun-19,15,940.644,1165
2019,9-Jun-19,16,832.655,1144
2019,9-Jun-19,17,640.732,1132
2019,9-Jun-19,18,381.177,1074
2019,9-Jun-19,19,138.656,950
2019,9-Jun-19,20,35.356,764
2019,9-Jun-19,21,1.485,148
2019,9-Jun-19,22,,
2019,9-Jun-19,23,,
2019,9-Jun-19,24,,
2019,10-Jun-19,1,,
2019,10-Jun-19,2,,
2019,10-Jun-19,3,,
2019,10-Jun-19,4,,
2019,10-Jun-19,5,0.905,9
2019,10-Jun-19,6,13.032,686
2019,10-Jun-19,7,75.162,827
2019,10-Jun-19,8,261.348,945
2019,10-Jun-19,9,496.491,1025
2019,10-Jun-19,10,677.611,1055
2019,10-Jun-19,11,786.336,1066
2019,10-Jun-19,12,853.396,1067
2019,10-Jun-19,13,894.746,1079
2019,10-Jun-19,14,868.926,1073
2019,10-Jun-19,15,755.05,1060
2019,10-Jun-19,16,597.481,1032
2019,10-Jun-19,17,394.898,990
2019,10-Jun-19,18,203.745,902
2019,10-Jun-19,19,73.681,803
2019,10-Jun-19,20,16.109,681
2019,10-Jun-19,21,1.262,21
2019,10-Jun-19,22,,
2019,10-Jun-19,23,,
2019,10-Jun-19,24,,
2019,11-Jun-19,1,,
2019,11-Jun-19,2,,
2019,11-Jun-19,3,,
2019,11-Jun-19,4,,
2019,11-Jun-19,5,0.891,8
2019,11-Jun-19,6,1.406,86
2019,11-Jun-19,7,14.44,598
2019,11-Jun-19,8,54.918,718
2019,11-Jun-19,9,116.363,771
2019,11-Jun-19,10,138.502,780
2019,11-Jun-19,11,207.854,809
2019,11-Jun-19,12,451.281,937
2019,11-Jun-19,13,636.547,1026
2019,11-Jun-19,14,691.753,1047
2019,11-Jun-19,15,707.77,1046
2019,11-Jun-19,16,722.476,1057
2019,11-Jun-19,17,626.593,1063
2019,11-Jun-19,18,405.294,1012
2019,11-Jun-19,19,152.342,893
2019,11-Jun-19,20,29.556,751
2019,11-Jun-19,21,2.603,138
2019,11-Jun-19,22,,
2019,11-Jun-19,23,,
2019,11-Jun-19,24,,
2019,12-Jun-19,1,,
2019,12-Jun-19,2,,
2019,12-Jun-19,3,,
2019,12-Jun-19,4,,
2019,12-Jun-19,5,0.29,7
2019,12-Jun-19,6,8.729,656
2019,12-Jun-19,7,77.332,828
2019,12-Jun-19,8,269.018,955
2019,12-Jun-19,9,528.489,1033
2019,12-Jun-19,10,754.286,1069
2019,12-Jun-19,11,889.023,1085
2019,12-Jun-19,12,937.752,1088
2019,12-Jun-19,13,940.427,1093
2019,12-Jun-19,14,930.53,1087
2019,12-Jun-19,15,910.182,1088
2019,12-Jun-19,16,830.717,1078
2019,12-Jun-19,17,652.134,1067
2019,12-Jun-19,18,407.31,1023
2019,12-Jun-19,19,152.811,899
2019,12-Jun-19,20,32.791,754
2019,12-Jun-19,21,1.627,257
2019,12-Jun-19,22,,
2019,12-Jun-19,23,,
2019,12-Jun-19,24,,
2019,13-Jun-19,1,,
2019,13-Jun-19,2,,
2019,13-Jun-19,3,,
2019,13-Jun-19,4,,
2019,13-Jun-19,5,0.362,7
2019,13-Jun-19,6,2.753,277
2019,13-Jun-19,7,22.073,682
2019,13-Jun-19,8,64.954,745
2019,13-Jun-19,9,125.163,778
2019,13-Jun-19,10,172.108,825
2019,13-Jun-19,11,189.512,834
2019,13-Jun-19,12,142.937,797
2019,13-Jun-19,13,146.022,789
2019,13-Jun-19,14,198.353,822
2019,13-Jun-19,15,202.497,832
2019,13-Jun-19,16,188.69,824
2019,13-Jun-19,17,145.291,818
2019,13-Jun-19,18,96.127,799
2019,13-Jun-19,19,52.219,768
2019,13-Jun-19,20,19.675,687
2019,13-Jun-19,21,0.169,60
2019,13-Jun-19,22,,
2019,13-Jun-19,23,,
2019,13-Jun-19,24,,
2019,14-Jun-19,1,,
2019,14-Jun-19,2,,
2019,14-Jun-19,3,,
2019,14-Jun-19,4,,
2019,14-Jun-19,5,1.417,9
2019,14-Jun-19,6,5.176,343
2019,14-Jun-19,7,61.691,770
2019,14-Jun-19,8,201.066,920
2019,14-Jun-19,9,449.842,1026
2019,14-Jun-19,10,688.583,1066
2019,14-Jun-19,11,714.986,1070
2019,14-Jun-19,12,620.9,1058
2019,14-Jun-19,13,547.072,1027
2019,14-Jun-19,14,524.115,1019
2019,14-Jun-19,15,543.776,1045
2019,14-Jun-19,16,502.213,1041
2019,14-Jun-19,17,362.308,1007
2019,14-Jun-19,18,255.582,977
2019,14-Jun-19,19,138.806,922
2019,14-Jun-19,20,29.398,750
2019,14-Jun-19,21,1.894,94
2019,14-Jun-19,22,,
2019,14-Jun-19,23,,
2019,14-Jun-19,24,,
2019,15-Jun-19,1,,
2019,15-Jun-19,2,,
2019,15-Jun-19,3,,
2019,15-Jun-19,4,,
2019,15-Jun-19,5,1.427,10
2019,15-Jun-19,6,9.32,644
2019,15-Jun-19,7,72.345,888
2019,15-Jun-19,8,245.982,1050
2019,15-Jun-19,9,461.658,1095
2019,15-Jun-19,10,724.864,1145
2019,15-Jun-19,11,861.524,1154
2019,15-Jun-19,12,968.244,1164
2019,15-Jun-19,13,990.325,1167
2019,15-Jun-19,14,988.973,1165
2019,15-Jun-19,15,942.534,1161
2019,15-Jun-19,16,834.803,1151
2019,15-Jun-19,17,631.553,1119
2019,15-Jun-19,18,376.654,1064
2019,15-Jun-19,19,143.321,957
2019,15-Jun-19,20,32.21,765
2019,15-Jun-19,21,1.379,99
2019,15-Jun-19,22,,
2019,15-Jun-19,23,,
2019,15-Jun-19,24,,
2019,16-Jun-19,1,,
2019,16-Jun-19,2,,
2019,16-Jun-19,3,,
2019,16-Jun-19,4,,
2019,16-Jun-19,5,0.848,6
2019,16-Jun-19,6,2.314,221
2019,16-Jun-19,7,22.885,720
2019,16-Jun-19,8,71.45,855
2019,16-Jun-19,9,174.309,972
2019,16-Jun-19,10,203.388,993
2019,16-Jun-19,11,188.94,965
2019,16-Jun-19,12,241.559,983
2019,16-Jun-19,13,272.495,991
2019,16-Jun-19,14,297.549,1006
2019,16-Jun-19,15,216.725,966
2019,16-Jun-19,16,154.94,931
2019,16-Jun-19,17,84.652,852
2019,16-Jun-19,18,54.528,796
2019,16-Jun-19,19,23.79,694
2019,16-Jun-19,20,5.116,370
2019,16-Jun-19,21,1.002,13
2019,16-Jun-19,22,,
2019,16-Jun-19,23,,
2019,16-Jun-19,24,,
2019,17-Jun-19,1,,
2019,17-Jun-19,2,,
2019,17-Jun-19,3,,
2019,17-Jun-19,4,,
2019,17-Jun-19,5,0.87,8
2019,17-Jun-19,6,7.876,600
2019,17-Jun-19,7,68.06,813
2019,17-Jun-19,8,238.886,943
2019,17-Jun-19,9,489.747,1027
2019,17-Jun-19,10,711.422,1067
2019,17-Jun-19,11,795.991,1073
2019,17-Jun-19,12,703.751,1049
2019,17-Jun-19,13,681.732,1037
2019,17-Jun-19,14,692.072,1040
2019,17-Jun-19,15,638.247,1032
2019,17-Jun-19,16,590.538,1031
2019,17-Jun-19,17,512.256,1026
2019,17-Jun-19,18,362.303,1006
2019,17-Jun-19,19,157.112,908
2019,17-Jun-19,20,44.215,773
2019,17-Jun-19,21,2.197,281
2019,17-Jun-19,22,,
2019,17-Jun-19,23,,
2019,17-Jun-19,24,,
2019,18-Jun-19,1,,
2019,18-Jun-19,2,,
2019,18-Jun-19,3,,
2019,18-Jun-19,4,,
2019,18-Jun-19,5,0.857,7
2019,18-Jun-19,6,5.963,478
2019,18-Jun-19,7,56.064,766
2019,18-Jun-19,8,139.976,833
2019,18-Jun-19,9,184.032,849
2019,18-Jun-19,10,223.948,860
2019,18-Jun-19,11,306.028,911
2019,18-Jun-19,12,334.142,907
2019,18-Jun-19,13,221.52,850
2019,18-Jun-19,14,184.468,811
2019,18-Jun-19,15,203.037,842
2019,18-Jun-19,16,199.554,842
2019,18-Jun-19,17,148.409,820
2019,18-Jun-19,18,108.735,807
2019,18-Jun-19,19,55.101,766
2019,18-Jun-19,20,16.13,565
2019,18-Jun-19,21,1.347,57
2019,18-Jun-19,22,,
2019,18-Jun-19,23,,
2019,18-Jun-19,24,,
2019,19-Jun-19,1,,
2019,19-Jun-19,2,,
2019,19-Jun-19,3,,
2019,19-Jun-19,4,,
2019,19-Jun-19,5,0.908,6
